order_id,customer_id,order_date,status,region_code
ORD00780,CUST0361,2025-04-21 00:00:00,DELIVERED,EAST
ORD00781,CUST0120,2024-12-27 22:57:39,RETURNED,EAST
ORD00782,CUST0250,2024-01-15 14:55:07,CANCELLED,EAST
ORD00783,CUST0326,2025-12-26 19:00:23,CANCELLED,SOUTH
ORD00784,CUST0053,2025-05-08 03:25:43,CANCELLED,WEST
ORD00785,CUST0442,2024-08-20 06:36:39,CANCELLED,WEST
ORD00786,CUST0012,2024-08-08 11:49:01,PLACED,WEST
ORD00787,CUST0070,2023-10-10 00:33:34,SHIPPED,SOUTH
ORD00788,CUST0103,2025-11-01 03:50:57,SHIPPED,EAST
ORD00789,CUST0277,2023-10-14 02:58:55,SHIPPED,NORTH
ORD00790,CUST0214,2024-08-20 16:48:02,DELIVERED,WEST
ORD00791,CUST0269,2025-09-12 23:37:01,RETURNED,EAST
ORD00792,CUST0056,2025-12-11 20:42:44,SHIPPED,NORTH
ORD00793,CUST0380,2023-01-22 17:27:32,PLACED,NORTH
ORD00794,CUST0077,2023-03-09 00:31:30,RETURNED,EAST
ORD00795,CUST0094,2024-09-16 04:29:26,SHIPPED,SOUTH
ORD00796,CUST0259,2023-03-04 04:03:43,DELIVERED,EAST
ORD00797,CUST0350,2024-07-15 17:24:56,RETURNED,SOUTH
ORD00798,CUST0483,2024-05-08 02:36:39,RETURNED,WEST
ORD00799,CUST0178,2023-12-20 22:53:03,SHIPPED,WEST
ORD00800,CUST0362,2024-01-10 00:00:00,SHIPPED,EAST
ORD00801,CUST0185,2025-06-16 17:03:00,DELIVERED,WEST
ORD00802,CUST0423,2024-09-15 02:28:55,PLACED,EAST
ORD00803,CUST0307,2025-04-14 00:39:45,CANCELLED,WEST
ORD00804,CUST0148,2023-06-11 17:22:54,DELIVERED,WEST
ORD00805,CUST0326,2023-10-01 09:01:04,CANCELLED,SOUTH
ORD00806,CUST0381,2024-06-13 18:55:35,RETURNED,SOUTH
ORD00807,CUST0066,2023-02-20 19:37:59,PLACED,WEST
ORD00808,CUST0002,2025-02-01 13:16:36,PLACED,NORTH
ORD00809,CUST0037,2024-05-06 19:20:41,PLACED,SOUTH
ORD00810,CUST0495,2025-06-27 10:48:50,RETURNED,WEST
ORD00811,CUST0377,2024-10-08 07:43:59,CANCELLED,EAST
ORD00812,CUST0171,2023-01-15 01:34:18,RETURNED,WEST
ORD00813,CUST0177,2023-05-29 01:17:13,SHIPPED,EAST
ORD00814,CUST0367,2025-05-18 12:06:35,RETURNED,SOUTH
ORD00815,CUST0208,2023-04-17 00:21:47,CANCELLED,EAST
ORD00816,CUST0429,2025-10-04 02:47:30,RETURNED,SOUTH
ORD00817,CUST0238,2025-03-26 20:32:30,DELIVERED,WEST
ORD00818,CUST0225,2024-12-28 21:09:14,CANCELLED,WEST
ORD00819,CUST0350,2024-05-21 02:32:59,CANCELLED,NORTH
ORD00820,CUST0041,2023-07-23 00:00:00,DELIVERED,NORTH
ORD00821,CUST0497,2025-04-11 19:21:31,SHIPPED,SOUTH
ORD00822,CUST0210,2024-04-12 20:49:41,CANCELLED,EAST
ORD00823,CUST0015,2023-01-30 11:03:35,RETURNED,SOUTH
ORD00824,CUST0219,2023-12-22 15:17:16,DELIVERED,SOUTH
ORD00825,CUST0264,2025-04-29 11:27:49,CANCELLED,SOUTH
ORD00826,CUST0226,2024-08-30 05:43:05,PLACED,NORTH
ORD00827,CUST0134,2023-11-11 10:42:39,CANCELLED,NORTH
ORD00828,CUST0359,2023-10-22 01:20:32,RETURNED,NORTH
ORD00829,CUST0072,2023-11-06 17:38:14,RETURNED,WEST
ORD00830,CUST0440,2024-05-28 10:16:29,CANCELLED,SOUTH
ORD00831,CUST0257,2025-11-18 07:05:37,SHIPPED,WEST
ORD00832,CUST0217,2025-06-21 01:02:20,CANCELLED,NORTH
ORD00833,CUST0250,2023-03-11 14:15:35,SHIPPED,SOUTH
ORD00834,CUST0392,2024-02-22 21:45:32,DELIVERED,NORTH
ORD00835,CUST0116,2023-12-16 20:30:59,RETURNED,SOUTH
ORD00836,CUST0384,2023-08-11 16:31:03,PLACED,NORTH
ORD00837,CUST0324,2023-02-26 12:11:04,SHIPPED,WEST
ORD00838,CUST0480,2023-04-08 08:35:37,RETURNED,SOUTH
ORD00839,CUST0114,2024-10-14 10:41:33,PLACED,EAST
ORD00840,CUST0106,2023-03-09 00:00:00,RETURNED,WEST
ORD00841,CUST0349,2023-03-04 13:03:43,DELIVERED,WEST
ORD00842,CUST0077,2023-02-08 20:33:41,SHIPPED,EAST
ORD00843,CUST0082,2023-10-18 20:27:47,CANCELLED,EAST
ORD00844,CUST0466,2025-04-14 03:19:39,DELIVERED,WEST
ORD00845,CUST0249,2024-01-10 20:32:29,RETURNED,SOUTH
ORD00846,CUST0384,2024-08-05 06:55:38,RETURNED,SOUTH
ORD00847,CUST0449,2025-11-05 19:35:59,PLACED,SOUTH
ORD00848,CUST0293,2025-02-23 06:52:26,CANCELLED,WEST
ORD00849,CUST0441,2023-10-23 18:58:30,SHIPPED,SOUTH
ORD00850,CUST0056,2024-08-11 11:24:38,DELIVERED,EAST
ORD00851,CUST0386,2025-11-06 22:27:15,SHIPPED,SOUTH
ORD00852,CUST0153,2024-07-26 02:48:49,PLACED,NORTH
ORD00853,CUST0092,2025-08-06 17:24:12,PLACED,SOUTH
ORD00854,CUST0291,2023-01-12 02:11:01,DELIVERED,SOUTH
ORD00855,CUST0466,2025-01-24 02:29:14,DELIVERED,SOUTH
ORD00856,CUST0093,2025-07-24 00:21:40,SHIPPED,EAST
ORD00857,CUST0109,2024-06-13 00:09:34,CANCELLED,WEST
ORD00858,CUST0011,2023-05-23 05:22:49,RETURNED,NORTH
ORD00859,CUST0221,2025-06-04 14:08:28,PLACED,EAST
ORD00860,CUST0241,2025-02-20 00:00:00,SHIPPED,NORTH
ORD00861,CUST0245,2024-05-09 23:09:53,DELIVERED,WEST
ORD00862,CUST0096,2024-07-26 16:19:07,PLACED,WEST
ORD00863,CUST0318,2023-01-01 20:26:55,DELIVERED,EAST
ORD00864,CUST0228,2025-09-30 06:14:00,RETURNED,WEST
ORD00865,CUST0326,2025-04-01 17:53:22,DELIVERED,NORTH
ORD00866,CUST0411,2024-07-28 05:29:20,SHIPPED,EAST
ORD00867,CUST0352,2024-03-27 01:55:52,DELIVERED,SOUTH
ORD00868,CUST0250,2023-08-10 11:24:46,DELIVERED,SOUTH
ORD00869,CUST0272,2025-04-09 19:30:38,PLACED,SOUTH
ORD00870,CUST0337,2023-02-15 07:32:06,CANCELLED,SOUTH
ORD00871,CUST0147,2025-01-10 16:08:05,SHIPPED,WEST
ORD00872,CUST0272,2023-04-01 06:22:49,CANCELLED,WEST
ORD00873,CUST0479,2025-06-25 11:36:32,DELIVERED,WEST
ORD00874,CUST0425,2024-10-10 12:21:58,SHIPPED,NORTH
ORD00875,CUST0455,2023-02-26 02:33:55,DELIVERED,SOUTH
ORD00876,CUST0364,2025-03-06 08:18:59,RETURNED,NORTH
ORD00877,CUST0039,2025-03-19 18:10:56,SHIPPED,EAST
ORD00878,CUST0030,2025-03-24 03:19:07,PLACED,WEST
ORD00879,CUST0377,2023-03-25 04:03:37,SHIPPED,NORTH
ORD00880,CUST0317,2025-08-17 00:00:00,RETURNED,NORTH
ORD00881,CUST0257,2024-02-18 04:22:29,RETURNED,SOUTH
ORD00882,CUST0367,2023-05-21 13:57:00,CANCELLED,NORTH
ORD00883,CUST0237,2025-08-28 18:54:14,CANCELLED,WEST
ORD00884,CUST0032,2023-01-10 22:44:24,DELIVERED,SOUTH
ORD00885,CUST0465,2024-03-01 05:28:34,SHIPPED,SOUTH
ORD00886,CUST0185,2023-02-20 08:36:06,CANCELLED,EAST
ORD00887,CUST0303,2024-10-27 11:13:03,RETURNED,NORTH
ORD00888,CUST0276,2025-10-16 07:16:36,SHIPPED,WEST
ORD00889,CUST0253,2023-08-03 20:07:56,CANCELLED,WEST
ORD00890,CUST0450,2024-07-05 09:33:40,CANCELLED,EAST
ORD00891,CUST0317,2024-08-09 01:56:45,CANCELLED,SOUTH
ORD00892,CUST0299,2023-10-28 10:09:56,DELIVERED,SOUTH
ORD00893,CUST0042,2024-06-06 17:48:25,PLACED,EAST
ORD00894,CUST0180,2023-07-25 13:38:24,DELIVERED,WEST
ORD00895,CUST0381,2025-08-10 13:46:33,CANCELLED,EAST
ORD00896,CUST0098,2025-04-16 19:57:08,RETURNED,SOUTH
ORD00897,CUST0444,2024-10-13 10:41:22,SHIPPED,NORTH
ORD00898,CUST0447,2024-01-14 13:36:46,DELIVERED,SOUTH
ORD00899,CUST0475,2024-08-07 20:35:39,CANCELLED,NORTH
ORD00900,CUST0060,2023-01-01 00:00:00,CANCELLED,SOUTH
ORD00901,CUST0049,2023-04-04 20:15:00,DELIVERED,EAST
ORD00902,CUST0008,2024-12-17 14:31:37,SHIPPED,EAST
ORD00903,CUST0082,2023-02-07 15:25:37,DELIVERED,NORTH
ORD00904,CUST0121,2025-06-06 14:45:26,CANCELLED,WEST
ORD00905,CUST0001,2025-03-23 17:18:22,SHIPPED,NORTH
ORD00906,CUST0369,2023-06-26 07:38:03,CANCELLED,NORTH
ORD00907,CUST0064,2023-10-07 14:16:32,DELIVERED,SOUTH
ORD00908,CUST0109,2025-07-18 02:50:21,DELIVERED,SOUTH
ORD00909,CUST0470,2024-06-03 14:11:20,SHIPPED,SOUTH
ORD00910,CUST0362,2023-07-10 05:33:39,DELIVERED,SOUTH
ORD00911,CUST0150,2024-11-09 14:30:23,SHIPPED,SOUTH
ORD00912,CUST0304,2024-09-08 14:39:47,RETURNED,EAST
ORD00913,CUST0402,2024-03-01 19:16:03,DELIVERED,EAST
ORD00914,CUST0014,2025-07-20 16:23:17,DELIVERED,WEST
ORD00915,CUST0001,2024-02-09 23:54:36,SHIPPED,NORTH
ORD00916,CUST0053,2024-11-02 11:30:47,CANCELLED,SOUTH
ORD00917,CUST0086,2023-12-30 13:33:02,CANCELLED,EAST
ORD00918,CUST0119,2025-08-24 15:03:27,CANCELLED,EAST
ORD00919,CUST0328,2024-09-22 20:30:38,SHIPPED,NORTH
ORD00920,CUST0263,2025-05-03 00:00:00,PLACED,NORTH
ORD00921,CUST0051,2025-06-20 22:57:39,DELIVERED,EAST
ORD00922,CUST0419,2024-09-09 16:33:09,SHIPPED,NORTH
ORD00923,CUST0130,2023-03-12 03:08:50,CANCELLED,NORTH
ORD00924,CUST0161,2025-02-08 20:40:04,CANCELLED,SOUTH
ORD00925,CUST0350,2023-11-12 10:24:14,PLACED,NORTH
ORD00926,CUST0055,2024-06-25 16:25:46,SHIPPED,EAST
ORD00927,CUST0117,2024-05-12 23:41:12,CANCELLED,WEST
ORD00928,CUST0320,2023-11-13 18:57:44,RETURNED,SOUTH
ORD00929,CUST0269,2023-05-26 02:24:42,PLACED,NORTH
ORD00930,CUST0185,2023-07-06 10:12:53,CANCELLED,EAST
ORD00931,CUST0202,2024-07-06 11:30:30,DELIVERED,NORTH
ORD00932,CUST0066,2024-11-08 11:20:04,PLACED,SOUTH
ORD00933,CUST0386,2025-07-23 05:23:59,PLACED,SOUTH
ORD00934,CUST0481,2024-12-27 16:01:32,SHIPPED,EAST
ORD00935,CUST0114,2023-12-09 15:53:29,RETURNED,EAST
ORD00936,CUST0018,2024-07-12 17:55:09,SHIPPED,WEST
ORD00937,CUST0301,2025-11-10 01:36:31,CANCELLED,NORTH
ORD00938,CUST0233,2025-05-31 07:13:56,SHIPPED,WEST
ORD00939,CUST0228,2024-08-03 05:40:47,PLACED,EAST
ORD00940,CUST0073,2025-11-24 00:00:00,RETURNED,NORTH
ORD00941,CUST0129,2025-01-26 00:39:05,RETURNED,WEST
ORD00942,CUST0437,2025-05-12 07:32:45,PLACED,EAST
ORD00943,CUST0411,2024-07-13 02:22:24,CANCELLED,EAST
ORD00944,CUST0310,2024-06-20 12:53:12,DELIVERED,NORTH
ORD00945,CUST0473,2025-08-18 07:04:43,DELIVERED,WEST
ORD00946,CUST0479,2025-08-24 17:39:52,RETURNED,EAST
ORD00947,CUST0064,2025-03-24 09:50:15,PLACED,EAST
ORD00948,CUST0196,2025-10-02 12:07:33,SHIPPED,SOUTH
ORD00949,CUST0313,2023-08-15 21:52:20,DELIVERED,NORTH
ORD00950,CUST0251,2025-10-15 04:32:11,SHIPPED,SOUTH
ORD00951,CUST0011,2024-01-21 04:37:12,SHIPPED,NORTH
ORD00952,CUST0479,2025-07-26 11:44:31,CANCELLED,EAST
ORD00953,CUST0487,2025-11-28 17:58:51,RETURNED,WEST
ORD00954,CUST0467,2023-07-26 20:56:20,PLACED,SOUTH
ORD00955,CUST0126,2023-06-09 09:13:39,DELIVERED,EAST
ORD00956,CUST0470,2025-01-10 11:36:39,RETURNED,SOUTH
ORD00957,CUST0356,2023-07-29 04:16:47,DELIVERED,NORTH
ORD00958,CUST0085,2024-04-15 07:04:40,CANCELLED,SOUTH
ORD00959,CUST0299,2023-06-14 05:38:37,RETURNED,SOUTH
ORD00960,CUST0451,2025-10-27 00:00:00,RETURNED,NORTH
ORD00961,CUST0309,2023-03-14 16:08:21,RETURNED,NORTH
ORD00962,CUST0002,2023-02-17 09:41:00,RETURNED,SOUTH
ORD00963,CUST0085,2023-04-28 20:59:42,PLACED,SOUTH
ORD00964,CUST0028,2024-06-08 04:40:32,CANCELLED,NORTH
ORD00965,CUST0066,2024-01-17 21:01:51,RETURNED,EAST
ORD00966,CUST0377,2025-12-11 04:18:03,SHIPPED,NORTH
ORD00967,CUST0307,2025-03-25 11:01:55,RETURNED,SOUTH
ORD00968,CUST0271,2023-11-27 13:50:22,RETURNED,EAST
ORD00969,CUST0093,2024-12-10 02:21:06,PLACED,WEST
ORD00970,CUST0471,2025-02-17 12:22:51,DELIVERED,EAST
ORD00971,CUST0055,2025-10-18 12:23:20,DELIVERED,SOUTH
ORD00972,CUST0487,2024-03-21 03:10:00,PLACED,EAST
ORD00973,CUST0162,2024-06-21 21:44:53,DELIVERED,SOUTH
ORD00974,CUST0091,2023-01-17 06:15:13,CANCELLED,WEST
ORD00975,CUST0005,2024-10-05 08:46:51,CANCELLED,EAST
ORD00976,CUST0101,2025-12-20 14:50:44,SHIPPED,EAST
ORD00977,CUST0060,2025-07-23 15:12:09,DELIVERED,EAST
ORD00978,CUST0357,2024-06-03 05:51:33,RETURNED,SOUTH
ORD00979,CUST0047,2025-07-19 09:18:41,DELIVERED,WEST
ORD00980,CUST0284,2024-11-19 00:00:00,DELIVERED,WEST
ORD00981,CUST0474,2025-06-03 06:00:21,RETURNED,EAST
ORD00982,CUST0487,2024-03-31 09:38:11,DELIVERED,WEST
ORD00983,CUST0313,2024-12-12 00:48:38,SHIPPED,WEST
ORD00984,CUST0367,2024-09-11 22:18:48,DELIVERED,SOUTH
ORD00985,CUST0413,2023-04-26 19:25:40,CANCELLED,SOUTH
ORD00986,CUST0092,2023-07-28 19:11:10,CANCELLED,WEST
ORD00987,CUST0291,2025-05-20 11:47:10,RETURNED,SOUTH
ORD00988,CUST0411,2025-03-10 01:58:10,SHIPPED,EAST
ORD00989,CUST0393,2024-12-29 16:16:12,PLACED,SOUTH
ORD00990,CUST0319,2024-08-29 07:33:19,PLACED,NORTH
ORD00991,CUST0096,2023-10-31 03:00:44,PLACED,WEST
ORD00992,CUST0312,2025-10-25 06:04:47,CANCELLED,NORTH
ORD00993,CUST0187,2025-12-11 20:12:48,RETURNED,EAST
ORD00994,CUST0184,2025-01-20 17:41:07,SHIPPED,EAST
ORD00995,CUST0103,2024-08-04 15:33:48,RETURNED,EAST
ORD00996,CUST0269,2023-07-03 02:24:49,DELIVERED,NORTH
ORD00997,CUST0088,2024-02-24 06:48:45,DELIVERED,NORTH
ORD00998,CUST0309,2023-04-16 17:49:10,DELIVERED,NORTH
ORD00999,CUST0435,2025-09-11 07:25:56,PLACED,SOUTH
ORD01000,CUST0248,2023-07-04 00:00:00,PLACED,EAST
