item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000928,ORD00025,PROD0302,3,32040.43,31.23
ITEM000929,ORD00890,PROD0497,8,38629.79,75.22
ITEM000930,ORD00278,PROD0220,6,33508.89,89.71
ITEM000931,ORD00771,PROD0240,6,45261.67,62.98
ITEM000932,ORD00377,PROD0386,5,26573.19,16.97
ITEM000933,ORD00127,PROD0404,6,32501.25,35.63
ITEM000934,ORD00103,PROD0424,8,14479.74,63.68
ITEM000935,ORD00470,PROD0028,9,18256.31,24.73
ITEM000936,ORD00258,PROD0123,3,3017.46,66.57
ITEM000937,ORD00372,PROD0457,8,12348.63,22.88
ITEM000938,ORD00729,PROD0490,10,48119.5,95.6
ITEM000939,ORD00461,PROD0384,5,17829.21,95.51
ITEM000940,ORD00539,PROD0316,6,47934.98,60.65
ITEM000941,ORD00714,PROD0454,3,43594.35,67.28
ITEM000942,ORD00456,PROD0335,9,48711.65,25.94
ITEM000943,ORD00027,PROD0101,6,13205.82,23.75
ITEM000944,ORD00418,PROD0365,5,31723.86,52.38
ITEM000945,ORD00602,PROD0478,2,11699.5,74.51
ITEM000946,ORD00742,PROD0009,7,37021.34,58.83
ITEM000947,ORD00409,PROD0008,2,16441.91,31.48
ITEM000948,ORD00170,PROD0086,2,35764.55,73.59
ITEM000949,ORD00714,PROD0338,10,22048.17,95.73
ITEM000950,ORD00733,PROD0490,3,32297.61,5.05
ITEM000951,ORD00239,PROD0180,5,27888.0,76.08
ITEM000952,ORD00086,PROD0351,5,9427.63,49.71
ITEM000953,ORD00469,PROD0223,1,23900.08,15.92
ITEM000954,ORD00532,PROD0271,8,29913.53,63.4
ITEM000955,ORD00296,PROD0301,1,39648.27,99.11
ITEM000956,ORD00835,PROD0443,8,42702.16,92.12
ITEM000957,ORD00511,PROD0138,2,19302.14,68.24
ITEM000958,ORD00495,PROD0220,9,26577.23,31.16
ITEM000959,ORD00090,PROD0413,3,24771.74,59.51
ITEM000960,ORD00817,PROD0140,3,34774.19,99.0
ITEM000961,ORD00276,PROD0459,5,40006.92,33.4
ITEM000962,ORD00303,PROD0492,4,23387.39,77.69
ITEM000963,ORD00005,PROD0330,1,46171.01,59.93
ITEM000964,ORD00879,PROD0011,10,27051.93,5.06
ITEM000965,ORD00045,PROD0336,6,42189.29,86.71
ITEM000966,ORD00250,PROD0217,7,31265.7,44.5
ITEM000967,ORD00572,PROD0180,3,40262.48,2.65
ITEM000968,ORD00347,PROD0247,1,13366.96,2.52
ITEM000969,ORD00297,PROD0382,6,37645.8,65.57
ITEM000970,ORD00101,PROD0272,8,40986.35,59.8
ITEM000971,ORD00932,PROD0037,4,12008.81,89.79
ITEM000972,ORD00297,PROD0140,2,26495.18,74.29
ITEM000973,ORD00382,PROD0160,3,28485.66,22.94
ITEM000974,ORD00519,PROD0253,7,20639.14,9.99
ITEM000975,ORD00289,PROD0116,6,20108.54,35.79
ITEM000976,ORD00018,PROD0290,1,28289.38,85.06
ITEM000977,ORD00778,PROD0087,5,49648.77,21.79
ITEM000978,ORD00335,PROD0067,9,16042.74,40.69
ITEM000979,ORD00304,PROD0068,5,36148.96,26.83
ITEM000980,ORD00852,PROD0412,10,40693.54,59.97
ITEM000981,ORD00434,PROD0083,9,2268.85,37.33
ITEM000982,ORD00431,PROD0005,7,23380.51,79.29
ITEM000983,ORD00104,PROD0128,4,34633.41,39.12
ITEM000984,ORD00397,PROD0249,3,43861.47,99.57
ITEM000985,ORD00356,PROD0269,6,16469.14,74.06
ITEM000986,ORD00707,PROD0390,5,44246.16,30.45
ITEM000987,ORD00141,PROD0428,5,1336.68,70.87
ITEM000988,ORD00927,PROD0085,2,17968.19,63.4
ITEM000989,ORD00810,PROD0341,5,5678.52,78.85
ITEM000990,ORD00774,PROD0200,9,49199.77,49.07
ITEM000991,ORD00897,PROD0327,2,26660.67,10.87
ITEM000992,ORD00421,PROD0246,10,20391.68,94.4
ITEM000993,ORD00735,PROD0242,8,49328.14,56.49
ITEM000994,ORD00190,PROD0324,4,26511.47,55.98
ITEM000995,ORD00962,PROD0412,5,31528.36,11.08
ITEM000996,ORD00146,PROD0438,9,17872.25,39.23
ITEM000997,ORD00896,PROD0014,6,2049.44,9.51
ITEM000998,ORD00153,PROD0106,6,48229.68,52.79
ITEM000999,ORD00020,PROD0003,8,20283.78,58.37
ITEM001000,ORD00373,PROD0486,6,3385.29,78.75
ITEM001001,ORD00807,PROD0256,5,16775.78,68.77
ITEM001002,ORD00103,PROD0366,8,34709.09,93.51
ITEM001003,ORD00845,PROD0444,9,38874.61,17.18
ITEM001004,ORD00033,PROD0011,3,41189.96,1.34
ITEM001005,ORD00789,PROD0271,7,20827.91,56.56
ITEM001006,ORD00817,PROD0459,7,48638.75,85.96
ITEM001007,ORD00489,PROD0484,3,1238.09,11.12
ITEM001008,ORD00980,PROD0205,6,3326.79,70.97
ITEM001009,ORD00539,PROD0329,3,25799.83,6.58
ITEM001010,ORD00084,PROD0218,5,41239.42,91.8
ITEM001011,ORD00455,PROD0288,3,19486.23,42.69
ITEM001012,ORD00735,PROD0295,2,16076.14,7.76
ITEM001013,ORD00996,PROD0095,4,10686.04,91.95
ITEM001014,ORD00733,PROD0474,7,32532.84,25.9
ITEM001015,ORD00461,PROD0363,10,3360.58,31.13
ITEM001016,ORD00613,PROD0129,2,2204.7,86.54
ITEM001017,ORD00252,PROD0303,9,40549.3,20.23
ITEM001018,ORD00312,PROD0379,9,14041.1,65.55
ITEM001019,ORD00600,PROD0478,9,2537.71,83.56
ITEM001020,ORD00423,PROD0252,5,3142.08,33.1
ITEM001021,ORD00860,PROD0442,5,24090.41,77.12
ITEM001022,ORD00900,PROD0248,7,8634.82,74.69
ITEM001023,ORD00853,PROD0225,3,6448.11,85.15
ITEM001024,ORD00485,PROD0242,5,19142.83,30.1
ITEM001025,ORD00944,PROD0447,10,39815.76,14.81
ITEM001026,ORD00559,PROD0125,8,21420.86,80.68
ITEM001027,ORD00800,PROD0434,8,35263.42,85.32
ITEM001028,ORD00305,PROD0073,3,42827.97,82.88
ITEM001029,ORD00035,PROD0418,5,43476.62,37.93
ITEM001030,ORD00724,PROD0394,9,45313.09,61.11
ITEM001031,ORD00275,PROD0051,9,39701.33,50.82
ITEM001032,ORD00684,PROD0102,2,25880.24,91.61
ITEM001033,ORD00457,PROD0146,1,15073.51,61.95
ITEM001034,ORD00513,PROD0379,5,9015.81,38.31
ITEM001035,ORD00049,PROD0355,10,34780.74,85.79
ITEM001036,ORD00901,PROD0025,6,5151.96,12.53
ITEM001037,ORD00687,PROD0030,6,46948.19,49.45
ITEM001038,ORD00364,PROD0444,7,31569.12,49.56
ITEM001039,ORD00281,PROD0301,8,45780.62,37.77
ITEM001040,ORD00247,PROD0220,3,20107.87,7.2
ITEM001041,ORD00332,PROD0228,6,35463.93,62.69
ITEM001042,ORD00267,PROD0492,8,46405.92,1.33
ITEM001043,ORD00585,PROD0381,4,37686.06,94.76
ITEM001044,ORD00732,PROD0416,6,2021.63,86.51
ITEM001045,ORD00984,PROD0222,7,22854.49,21.64
ITEM001046,ORD00657,PROD0350,8,2739.27,81.67
ITEM001047,ORD00264,PROD0241,8,14071.77,77.01
ITEM001048,ORD00370,PROD0229,1,44119.66,4.17
ITEM001049,ORD00938,PROD0230,3,2519.03,1.0
ITEM001050,ORD00865,PROD0204,7,41795.79,10.85
ITEM001051,ORD00627,PROD0312,4,34372.1,51.88
ITEM001052,ORD00177,PROD0002,3,43151.74,15.9
ITEM001053,ORD00107,PROD0212,1,5912.0,90.19
ITEM001054,ORD00140,PROD0474,2,23612.63,45.78
ITEM001055,ORD00427,PROD0338,1,36142.29,73.94
ITEM001056,ORD00308,PROD0399,7,30948.35,39.63
ITEM001057,ORD00709,PROD0239,6,46626.5,63.01
ITEM001058,ORD00929,PROD0268,6,5251.13,12.93
ITEM001059,ORD00385,PROD0429,7,23347.32,81.99
ITEM001060,ORD00681,PROD0149,10,42480.42,34.74
ITEM001061,ORD00775,PROD0201,3,44908.41,58.47
ITEM001062,ORD00480,PROD0184,8,12017.13,52.53
ITEM001063,ORD00479,PROD0304,2,8971.95,34.55
ITEM001064,ORD00957,PROD0092,4,30835.21,15.78
ITEM001065,ORD00722,PROD0289,8,32597.91,24.77
ITEM001066,ORD00231,PROD0088,8,13320.99,21.04
ITEM001067,ORD00649,PROD0411,4,27473.22,9.98
ITEM001068,ORD00958,PROD0416,6,1206.91,11.8
ITEM001069,ORD00496,PROD0315,9,28038.65,30.61
ITEM001070,ORD00067,PROD0231,4,41633.82,75.06
ITEM001071,ORD00335,PROD0340,4,27638.16,73.09
ITEM001072,ORD00199,PROD0009,4,40191.89,48.93
ITEM001073,ORD00914,PROD0259,6,39034.0,14.67
ITEM001074,ORD00807,PROD0325,9,29984.72,60.83
ITEM001075,ORD00969,PROD0443,2,26581.09,40.91
ITEM001076,ORD00015,PROD0456,10,49289.3,96.3
ITEM001077,ORD00384,PROD0176,2,5825.3,16.35
ITEM001078,ORD00586,PROD0054,1,36914.96,90.53
ITEM001079,ORD00227,PROD0277,5,12488.35,40.12
ITEM001080,ORD00148,PROD0494,3,25465.83,64.88
ITEM001081,ORD00295,PROD0204,3,43067.4,19.83
ITEM001082,ORD00526,PROD0178,6,7143.75,31.04
ITEM001083,ORD00481,PROD0068,5,33433.13,93.3
ITEM001084,ORD00891,PROD0207,6,20492.6,27.48
ITEM001085,ORD00490,PROD0476,6,27304.77,5.31
ITEM001086,ORD00512,PROD0310,8,12124.77,53.36
ITEM001087,ORD00786,PROD0255,10,29502.29,75.65
ITEM001088,ORD00393,PROD0283,10,34647.36,69.94
ITEM001089,ORD00719,PROD0194,5,19670.32,62.13
ITEM001090,ORD00643,PROD0139,8,13186.96,20.4
ITEM001091,ORD00488,PROD0457,4,33500.7,0.18
ITEM001092,ORD00433,PROD0482,1,47868.17,28.69
ITEM001093,ORD00465,PROD0081,5,37406.94,21.13
ITEM001094,ORD00470,PROD0146,3,46554.2,14.99
ITEM001095,ORD00756,PROD0206,2,12460.97,18.57
ITEM001096,ORD00885,PROD0380,6,3556.86,68.92
ITEM001097,ORD00346,PROD0051,10,27503.05,20.29
ITEM001098,ORD00277,PROD0241,10,44325.84,13.0
ITEM001099,ORD00446,PROD0133,5,37418.04,78.31
ITEM001100,ORD00239,PROD0191,1,10468.19,66.54
ITEM001101,ORD00995,PROD0160,5,40806.9,20.17
ITEM001102,ORD00307,PROD0496,7,26924.43,26.56
ITEM001103,ORD00860,PROD0073,7,23711.13,73.03
ITEM001104,ORD00667,PROD0289,10,320.71,36.3
ITEM001105,ORD00396,PROD0246,3,35377.12,29.12
ITEM001106,ORD00081,PROD0412,3,25923.9,72.14
ITEM001107,ORD00562,PROD0392,3,24665.26,87.93
ITEM001108,ORD00294,PROD0185,9,46732.47,40.35
ITEM001109,ORD00944,PROD0324,10,2540.61,46.13
ITEM001110,ORD00225,PROD0110,7,35048.59,57.89
ITEM001111,ORD00508,PROD0043,1,24244.71,23.95
ITEM001112,ORD00154,PROD0254,2,31648.15,72.81
ITEM001113,ORD00949,PROD0353,3,16311.89,92.75
ITEM001114,ORD00620,PROD0084,4,34056.63,73.42
ITEM001115,ORD00383,PROD0445,4,16367.61,74.12
ITEM001116,ORD00450,PROD0038,9,24037.16,30.85
ITEM001117,ORD00997,PROD0111,6,9228.53,7.77
ITEM001118,ORD00206,PROD0365,6,33808.75,5.55
ITEM001119,ORD00132,PROD0276,2,16722.7,76.51
ITEM001120,ORD00986,PROD0125,4,45454.73,83.32
ITEM001121,ORD00003,PROD0317,4,1916.25,48.16
ITEM001122,ORD00964,PROD0171,5,13553.67,78.59
ITEM001123,ORD00383,PROD0410,9,11855.05,12.47
ITEM001124,ORD00608,PROD0495,6,27261.35,31.22
ITEM001125,ORD00644,PROD0296,10,12845.49,12.96
ITEM001126,ORD00814,PROD0153,1,17517.45,17.55
ITEM001127,ORD00825,PROD0352,3,41829.39,42.94
ITEM001128,ORD00722,PROD0205,1,45132.98,55.34
ITEM001129,ORD00469,PROD0174,7,42148.85,19.19
ITEM001130,ORD00253,PROD0367,9,38871.71,21.21
ITEM001131,ORD00324,PROD0002,4,660.74,15.68
ITEM001132,ORD00006,PROD0131,7,47318.23,50.96
ITEM001133,ORD00729,PROD0078,6,43357.01,12.59
ITEM001134,ORD00977,PROD0487,8,2387.59,22.07
ITEM001135,ORD00954,PROD0095,4,39391.39,80.46
ITEM001136,ORD00503,PROD0400,3,27443.27,70.33
ITEM001137,ORD00371,PROD0403,8,14499.79,12.39
ITEM001138,ORD00564,PROD0259,7,41158.33,91.54
ITEM001139,ORD00691,PROD0339,3,20040.6,94.7
ITEM001140,ORD00122,PROD0206,1,36280.41,54.48
ITEM001141,ORD00515,PROD0467,3,44860.05,22.04
ITEM001142,ORD00850,PROD0315,1,2844.82,48.65
ITEM001143,ORD00125,PROD0414,2,27201.91,61.21
ITEM001144,ORD00719,PROD0350,1,4776.24,34.95
ITEM001145,ORD00586,PROD0437,10,2165.92,76.6
ITEM001146,ORD00387,PROD0381,1,13831.75,52.85
ITEM001147,ORD00878,PROD0489,6,10694.34,27.2
ITEM001148,ORD00614,PROD0036,4,12986.32,57.82
ITEM001149,ORD00775,PROD0329,9,36237.07,77.34
ITEM001150,ORD00740,PROD0206,6,1453.61,85.65
ITEM001151,ORD00005,PROD0133,5,6752.03,20.8
ITEM001152,ORD00875,PROD0100,7,4185.26,86.44
ITEM001153,ORD00022,PROD0385,9,18071.03,36.62
ITEM001154,ORD00945,PROD0115,6,48049.13,75.5
ITEM001155,ORD00080,PROD0003,10,25662.93,66.33
ITEM001156,ORD00231,PROD0392,8,8910.47,86.51
ITEM001157,ORD00780,PROD0397,1,22200.15,5.74
ITEM001158,ORD00392,PROD0187,4,9624.4,5.32
ITEM001159,ORD00922,PROD0111,1,11519.34,6.86
ITEM001160,ORD00212,PROD0147,4,28616.59,67.21
ITEM001161,ORD00840,PROD0273,9,29246.73,87.66
ITEM001162,ORD00241,PROD0063,7,36449.28,96.26
ITEM001163,ORD00818,PROD0384,5,2967.6,27.33
ITEM001164,ORD00508,PROD0115,9,43076.77,94.87
ITEM001165,ORD00169,PROD0064,2,5061.81,43.81
ITEM001166,ORD00965,PROD0458,4,30068.99,94.08
ITEM001167,ORD00375,PROD0350,1,49322.82,13.42
ITEM001168,ORD00247,PROD0328,7,29535.92,41.0
ITEM001169,ORD00168,PROD0458,10,23744.28,47.31
ITEM001170,ORD00058,PROD0141,1,7230.22,54.47
ITEM001171,ORD00503,PROD0036,10,10654.64,81.15
ITEM001172,ORD00163,PROD0118,5,37519.87,5.7
ITEM001173,ORD00309,PROD0403,7,7682.11,86.51
ITEM001174,ORD00236,PROD0322,6,49046.35,71.78
ITEM001175,ORD00373,PROD0290,1,143.57,27.88
ITEM001176,ORD00359,PROD0127,6,47291.05,57.7
ITEM001177,ORD00941,PROD0429,8,40523.3,61.91
ITEM001178,ORD00947,PROD0303,1,21555.98,84.06
ITEM001179,ORD00612,PROD0001,4,27784.41,65.49
ITEM001180,ORD00246,PROD0072,2,21893.97,35.08
ITEM001181,ORD00942,PROD0480,3,6606.44,94.81
ITEM001182,ORD00959,PROD0210,4,7356.77,97.02
ITEM001183,ORD00349,PROD0140,3,48820.08,40.62
ITEM001184,ORD00600,PROD0418,7,6887.37,47.1
ITEM001185,ORD00260,PROD0039,7,18947.17,16.42
ITEM001186,ORD00691,PROD0250,1,18680.0,53.91
ITEM001187,ORD00933,PROD0019,3,15440.04,74.46
ITEM001188,ORD00374,PROD0070,8,24217.15,2.86
ITEM001189,ORD00643,PROD0451,7,4351.82,6.13
ITEM001190,ORD00590,PROD0160,10,28572.04,75.29
ITEM001191,ORD00793,PROD0350,5,39697.32,35.83
ITEM001192,ORD00927,PROD0290,6,17571.47,16.66
ITEM001193,ORD00018,PROD0497,6,33582.77,95.53
ITEM001194,ORD00855,PROD0446,3,38874.26,28.29
ITEM001195,ORD00108,PROD0137,7,32705.08,11.13
ITEM001196,ORD00973,PROD0153,1,19763.83,62.34
ITEM001197,ORD00746,PROD0341,2,35377.24,14.47
ITEM001198,ORD00948,PROD0132,9,21711.23,16.86
ITEM001199,ORD00791,PROD0368,10,43781.0,18.26
ITEM001200,ORD00424,PROD0193,5,17817.32,5.98
ITEM001201,ORD00197,PROD0272,7,356.84,26.76
ITEM001202,ORD00203,PROD0236,5,46043.37,45.71
ITEM001203,ORD00195,PROD0346,6,30937.64,22.42
ITEM001204,ORD00606,PROD0260,5,34440.56,51.24
ITEM001205,ORD00361,PROD0347,1,17063.99,99.1
ITEM001206,ORD00744,PROD0115,9,26428.33,61.36
ITEM001207,ORD00523,PROD0314,10,30183.15,53.33
ITEM001208,ORD00884,PROD0204,5,19807.61,84.99
ITEM001209,ORD00402,PROD0350,5,824.45,71.88
ITEM001210,ORD00758,PROD0296,8,15982.56,98.19
ITEM001211,ORD00508,PROD0387,6,49255.99,70.22
ITEM001212,ORD00839,PROD0403,1,19065.85,61.72
ITEM001213,ORD00509,PROD0106,1,20314.88,31.72
ITEM001214,ORD00792,PROD0342,3,43583.99,66.71
ITEM001215,ORD00958,PROD0170,5,2101.6,96.74
ITEM001216,ORD00988,PROD0305,7,21779.09,78.87
ITEM001217,ORD00836,PROD0018,5,599.87,21.55
ITEM001218,ORD00057,PROD0072,8,2174.82,83.01
ITEM001219,ORD00773,PROD0071,4,33144.33,7.65
ITEM001220,ORD00528,PROD0415,8,1415.41,0.97
ITEM001221,ORD00593,PROD0478,8,5008.41,54.36
ITEM001222,ORD00912,PROD0196,7,46488.09,27.95
ITEM001223,ORD00659,PROD0256,1,19666.65,77.93
ITEM001224,ORD00149,PROD0177,4,31500.22,43.57
ITEM001225,ORD00481,PROD0402,10,6377.19,56.48
ITEM001226,ORD00266,PROD0123,8,19621.97,65.06
ITEM001227,ORD00105,PROD0277,10,18910.5,26.47
ITEM001228,ORD00839,PROD0382,3,43295.04,54.64
ITEM001229,ORD00586,PROD0261,4,23389.16,75.16
ITEM001230,ORD00571,PROD0109,2,48833.01,17.77
ITEM001231,ORD00198,PROD0280,5,4324.98,57.24
ITEM001232,ORD00754,PROD0284,4,17474.73,13.35
ITEM001233,ORD00089,PROD0328,8,25453.35,47.04
ITEM001234,ORD00218,PROD0141,1,1374.15,70.35
ITEM001235,ORD00640,PROD0286,7,40462.04,38.43
ITEM001236,ORD00059,PROD0065,7,46814.58,21.17
ITEM001237,ORD00601,PROD0462,9,21172.72,60.66
ITEM001238,ORD00300,PROD0001,2,43128.25,89.7
ITEM001239,ORD00193,PROD0262,8,32681.34,83.31
ITEM001240,ORD00428,PROD0157,4,16027.07,87.58
ITEM001241,ORD00766,PROD0488,2,15732.25,0.74
ITEM001242,ORD00069,PROD0291,2,13701.47,1.76
ITEM001243,ORD00870,PROD0381,10,46045.4,84.77
ITEM001244,ORD00013,PROD0411,3,3670.8,25.41
ITEM001245,ORD00356,PROD0106,10,182.3,72.3
ITEM001246,ORD00258,PROD0125,2,10833.48,42.05
ITEM001247,ORD00311,PROD0385,8,38602.72,98.28
ITEM001248,ORD00936,PROD0430,8,12388.98,29.84
ITEM001249,ORD00405,PROD0094,8,34221.25,28.04
ITEM001250,ORD00942,PROD0018,2,23031.23,56.42
ITEM001251,ORD00891,PROD0396,3,13684.78,15.96
ITEM001252,ORD00596,PROD0008,2,49936.67,25.63
ITEM001253,ORD00742,PROD0212,9,13970.81,61.89
ITEM001254,ORD00417,PROD0332,4,42438.46,20.78
ITEM001255,ORD00819,PROD0332,6,29522.5,16.27
ITEM001256,ORD00418,PROD0291,8,28429.74,40.39
ITEM001257,ORD00823,PROD0189,3,38595.16,45.63
ITEM001258,ORD00007,PROD0204,1,46106.56,39.3
ITEM001259,ORD00074,PROD0249,3,40144.7,81.5
ITEM001260,ORD00623,PROD0470,7,36196.88,37.89
ITEM001261,ORD00211,PROD0409,4,24543.66,71.99
ITEM001262,ORD00421,PROD0121,3,28690.28,96.5
ITEM001263,ORD00067,PROD0450,4,37312.35,70.12
ITEM001264,ORD00513,PROD0230,7,49219.58,5.88
ITEM001265,ORD00629,PROD0003,7,46714.7,19.04
ITEM001266,ORD00075,PROD0140,8,17212.27,68.19
ITEM001267,ORD00427,PROD0158,2,45288.62,46.97
ITEM001268,ORD00553,PROD0200,5,1521.19,33.58
ITEM001269,ORD00736,PROD0097,1,37226.97,67.18
ITEM001270,ORD00265,PROD0200,3,19901.06,66.84
ITEM001271,ORD00740,PROD0168,6,49013.44,61.39
ITEM001272,ORD00930,PROD0318,1,43799.71,87.79
ITEM001273,ORD00060,PROD0294,9,16028.64,5.79
ITEM001274,ORD00867,PROD0497,6,14892.97,31.09
ITEM001275,ORD00821,PROD0183,10,31335.78,17.36
ITEM001276,ORD00647,PROD0495,1,21314.17,59.34
ITEM001277,ORD00116,PROD0127,4,17684.59,63.3
ITEM001278,ORD00682,PROD0038,7,40644.37,62.02
ITEM001279,ORD00709,PROD0213,8,36655.19,72.37
ITEM001280,ORD00207,PROD0471,9,46182.94,83.7
ITEM001281,ORD00985,PROD0249,8,42683.15,87.56
ITEM001282,ORD00228,PROD0060,3,39675.43,18.09
ITEM001283,ORD00136,PROD0349,4,35060.96,93.68
ITEM001284,ORD00416,PROD0105,1,7578.85,81.41
ITEM001285,ORD00511,PROD0278,5,3804.2,64.14
ITEM001286,ORD00367,PROD0179,5,4374.1,39.18
ITEM001287,ORD00135,PROD0346,4,23353.59,51.46
ITEM001288,ORD00952,PROD0302,5,4225.39,68.71
ITEM001289,ORD00515,PROD0300,4,27842.07,12.98
ITEM001290,ORD00011,PROD0117,5,37814.77,62.66
ITEM001291,ORD00174,PROD0299,7,36306.47,56.82
ITEM001292,ORD00813,PROD0358,4,13854.92,79.2
ITEM001293,ORD00477,PROD0253,7,7392.23,88.4
ITEM001294,ORD00177,PROD0240,8,40385.05,42.06
ITEM001295,ORD00007,PROD0171,7,44239.89,97.55
ITEM001296,ORD00236,PROD0147,7,35084.19,83.8
ITEM001297,ORD00161,PROD0363,10,30094.14,10.44
ITEM001298,ORD00869,PROD0150,10,27404.96,13.76
ITEM001299,ORD00301,PROD0453,6,20473.87,3.88
ITEM001300,ORD00576,PROD0092,9,42164.66,75.34
ITEM001301,ORD00661,PROD0156,6,40330.96,5.74
ITEM001302,ORD00575,PROD0020,4,16802.04,18.2
ITEM001303,ORD00471,PROD0382,10,8748.37,4.79
ITEM001304,ORD00719,PROD0420,10,47317.27,40.39
ITEM001305,ORD00983,PROD0045,1,25800.21,94.93
ITEM001306,ORD00194,PROD0217,7,46055.87,87.56
ITEM001307,ORD00428,PROD0120,10,522.0,86.08
ITEM001308,ORD00569,PROD0149,3,21520.94,15.53
ITEM001309,ORD00221,PROD0246,8,11035.57,29.48
ITEM001310,ORD00261,PROD0371,7,11604.18,75.35
ITEM001311,ORD00696,PROD0277,4,17071.7,41.96
ITEM001312,ORD00723,PROD0446,1,39924.83,62.52
ITEM001313,ORD00930,PROD0378,5,33103.85,50.35
ITEM001314,ORD00595,PROD0318,9,28412.58,68.63
ITEM001315,ORD00888,PROD0465,4,11027.28,4.6
ITEM001316,ORD00206,PROD0274,8,1200.68,91.14
ITEM001317,ORD00454,PROD0023,5,49779.21,57.84
ITEM001318,ORD00258,PROD0180,5,12501.53,28.47
ITEM001319,ORD00613,PROD0286,7,890.7,17.55
ITEM001320,ORD00215,PROD0128,8,6560.17,83.06
ITEM001321,ORD00498,PROD0293,2,9276.34,86.88
ITEM001322,ORD00179,PROD0190,2,25534.65,16.55
ITEM001323,ORD00338,PROD0367,4,49029.59,81.86
ITEM001324,ORD00838,PROD0127,9,12730.24,62.29
ITEM001325,ORD00726,PROD0132,5,10317.67,14.79
ITEM001326,ORD00979,PROD0220,8,41040.18,4.02
ITEM001327,ORD00137,PROD0310,10,28013.12,5.49
ITEM001328,ORD00903,PROD0209,2,6503.54,82.0
ITEM001329,ORD00532,PROD0463,9,12343.56,55.6
ITEM001330,ORD00358,PROD0401,2,29936.77,76.53
ITEM001331,ORD00798,PROD0164,7,26467.72,97.32
ITEM001332,ORD00604,PROD0311,2,23578.07,30.18
ITEM001333,ORD00457,PROD0116,5,22051.95,18.34
ITEM001334,ORD00975,PROD0449,8,10936.72,34.98
ITEM001335,ORD00654,PROD0011,5,16560.71,34.2
ITEM001336,ORD00986,PROD0202,5,31865.79,8.39
ITEM001337,ORD00072,PROD0420,6,33619.8,33.23
ITEM001338,ORD00783,PROD0306,3,38505.76,38.79
ITEM001339,ORD00786,PROD0254,1,40927.18,21.3
ITEM001340,ORD00456,PROD0116,2,10290.48,19.33
ITEM001341,ORD00009,PROD0117,5,41027.0,81.13
ITEM001342,ORD00078,PROD0148,10,37263.86,98.86
ITEM001343,ORD00445,PROD0161,3,6743.66,96.29
ITEM001344,ORD00983,PROD0289,4,6758.46,54.42
ITEM001345,ORD00140,PROD0117,5,49267.65,42.66
ITEM001346,ORD00479,PROD0245,10,39068.26,39.8
ITEM001347,ORD00908,PROD0120,1,49346.74,0.82
ITEM001348,ORD00167,PROD0405,10,33907.98,34.9
ITEM001349,ORD00653,PROD0303,8,38802.06,7.26
ITEM001350,ORD00360,PROD0305,9,8680.14,52.59
ITEM001351,ORD00697,PROD0285,7,8172.89,87.97
ITEM001352,ORD00276,PROD0229,4,44209.42,83.89
ITEM001353,ORD00574,PROD0385,4,17246.48,96.1
ITEM001354,ORD00965,PROD0413,9,17193.24,2.04
ITEM001355,ORD00456,PROD0122,5,10276.46,12.56
ITEM001356,ORD00856,PROD0223,2,27747.37,84.38
ITEM001357,ORD00441,PROD0026,5,6639.65,53.67
ITEM001358,ORD00062,PROD0032,8,11553.48,44.8
ITEM001359,ORD00608,PROD0500,5,6901.02,75.4
ITEM001360,ORD00394,PROD0329,7,499.35,14.91
ITEM001361,ORD00185,PROD0052,5,26128.29,81.49
ITEM001362,ORD00941,PROD0196,2,39877.39,60.33
ITEM001363,ORD00118,PROD0073,9,30645.49,45.02
ITEM001364,ORD00363,PROD0002,5,24987.42,80.24
ITEM001365,ORD00598,PROD0406,5,38303.9,72.4
ITEM001366,ORD00328,PROD0280,9,17017.22,43.38
ITEM001367,ORD00669,PROD0322,6,35166.62,4.97
ITEM001368,ORD00229,PROD0392,7,28820.93,83.6
ITEM001369,ORD00786,PROD0094,10,40434.03,86.04
ITEM001370,ORD00578,PROD0053,7,23111.77,34.31
ITEM001371,ORD00586,PROD0153,8,194.66,77.14
ITEM001372,ORD00535,PROD0485,2,31968.56,50.69
ITEM001373,ORD00079,PROD0096,4,21844.36,67.12
ITEM001374,ORD00482,PROD0002,3,876.94,70.29
ITEM001375,ORD00829,PROD0451,9,44589.3,28.54
ITEM001376,ORD00477,PROD0366,8,49315.22,71.15
ITEM001377,ORD00755,PROD0339,5,40544.21,16.4
ITEM001378,ORD00631,PROD0285,4,19162.06,17.8
ITEM001379,ORD00764,PROD0053,6,12677.69,37.02
ITEM001380,ORD00889,PROD0465,1,40955.58,65.73
ITEM001381,ORD00054,PROD0452,4,5227.82,68.11
ITEM001382,ORD00718,PROD0058,3,23687.47,53.53
ITEM001383,ORD00243,PROD0107,9,38809.68,24.8
ITEM001384,ORD00814,PROD0374,2,49542.03,63.96
ITEM001385,ORD00421,PROD0367,1,42719.92,26.33
ITEM001386,ORD00753,PROD0423,8,20831.42,57.61
ITEM001387,ORD00548,PROD0246,9,44557.88,50.45
ITEM001388,ORD00584,PROD0057,8,29497.04,28.22
ITEM001389,ORD00897,PROD0233,4,44074.52,72.72
ITEM001390,ORD00458,PROD0120,8,30506.83,48.34
ITEM001391,ORD00169,PROD0383,3,1178.01,7.15
ITEM001392,ORD00400,PROD0185,10,41259.81,16.61
ITEM001393,ORD00110,PROD0128,4,49648.0,49.45
